1 79.500000
2 79.500000
3 79.500000
4 79.500000
5 79.500000
6 78.500000
7 78.700000
8 76.700000
9 76.000000
10 74.300000
11 74.200000
12 73.100000
13 71.500000
14 71.300000
15 71.200000
16 71.000000
17 70.800000
18 70.700000
19 70.800000
20 70.600000
21 70.500000
22 70.800000
23 70.300000
24 70.600000
25 70.500000
26 70.500000
27 70.300000
28 70.500000
29 70.700000
30 70.500000
31 70.700000
32 70.700000
